SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SCIENTIFIC_NAME,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,JENKINS_SPGRPCD,JENKINS_SAPLING_ADJUSTMENT,SITETREE,SFTWD_HRDWD,WOODLAND,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,CARBON_RATIO_LIVE,DRYWT_TO_GREENWT_CONVERSION,CREATED_DATE,MODIFIED_DATE
7089,rockmyrtle,N,Eugenia,procera,,,Eugenia procera,EUPR4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7090,Christmas cherry,N,Eugenia,pseudopsidium,,,Eugenia pseudopsidium,EUPS,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7091,mountain stopper,N,Eugenia,reinwardtiana,,,Eugenia reinwardtiana,EURE7,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.73,26.0,0.73,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:54,
310,maple spp.,N,Acer,spp.,,,Acer spp.,ACER,31.0,47.0,,,4.0,37.0,221.0,7.0,0.84103,,H,N,0.47,23.0,0.53,23.0,70.29,23.0,90.57,23.0,10.88,21.0,1.0,0.84,0.71,0.45,0.45,0.491,0.477,1.7250623215,2021-09-03 22:38:52,
6063,albizia,N,Albizia,spp.,,,Albizia spp.,ALBIZ,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.53813,26.0,0.53813,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.76,2021-09-03 22:38:52,
6130,Annona,N,Annona,spp.,,,Annona spp.,ANNON,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.2,24.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:51
6145,chinalaurel,N,Antidesma,spp.,,,Antidesma spp.,ANTID,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.62423,26.0,0.62423,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.471,1.76,2021-09-03 22:38:52,2025-04-25 12:18:04
915,other palms,N,Areca,spp.,,,Areca spp.,ARECA,43.0,47.0,,,3.0,37.0,147.0,8.0,0.79248,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,2021-09-03 23:03:27
6199,Averrhoa,N,Averrhoa,spp.,,,Averrhoa spp.,AVERR,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.56,,0.56,,,,,,15.32,26.0,,,,,,,0.473,1.76,2021-09-03 22:38:52,2025-04-29 15:04:52
370,birch spp.,N,Betula,spp.,,,Betula spp.,BETUL,41.0,47.0,,,4.0,37.0,221.0,7.0,0.79248,,H,N,0.51,23.0,0.58,23.0,73.8,23.0,54.8,23.0,10.98,21.0,1.0,0.84,0.71,0.45,0.45,0.491,0.475,1.7169083189,2021-09-03 22:38:52,
420,chestnut spp.,N,Castanea,spp.,,,Castanea spp.,CASTA,43.0,47.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.4,25.0,0.5,25.0,120.0,25.0,89.0,25.0,15.0,25.0,1.0,0.78,0.45,0.42,0.42,0.491,0.479,2.1510526316,2021-09-03 22:38:52,
855,sheoak spp.,N,Casuarina,spp.,,,Casuarina spp.,CASUA,43.0,47.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
50,cypress,N,Cupressus,spp.,,,Cupressus spp.,CUPRE,9.0,24.0,52.0,52.0,2.0,10.0,12.0,1.0,0.45789,,S,N,0.41,26.0,0.42,26.0,74.29,26.0,70.5,26.0,14.31,26.0,1.0,0.84,0.71,0.45,0.45,0.521,0.479,1.7380545286,2021-09-03 22:38:52,
6881,delissea,N,Delissea,spp.,,,Delissea spp.,DELIS,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:52
6887,Dendrocnide,N,Dendrocnide,spp.,,,Dendrocnide spp.,DENDR16,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84031,,H,N,0.20664,26.0,0.20664,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.486,1.76,2021-09-03 22:38:52,2025-04-25 12:19:41
6942,Drypetes,N,Drypetes,spp.,,,Drypetes spp.,DRYPE,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.71463,26.0,0.71463,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.468,1.76,2021-09-03 22:38:52,2025-04-25 12:19:48
7120,eurya,N,Eurya,spp.,,,Eurya spp.,EURYA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:53
7171,fig,N,Ficus,spp.,,,Ficus spp.,FICUS,54.0,54.0,,54.0,3.0,37.0,221.0,8.0,0.84031,,H,N,0.4,26.0,0.4,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.479,1.76,2021-09-03 22:38:52,2025-04-25 12:20:23
7350,heliocarpus,N,Heliocarpus,spp.,,,Heliocarpus spp.,HELIO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.19,,0.19,,,,,,15.32,26.0,,,,,,,0.486,1.76,2021-09-03 22:38:52,2025-04-29 15:04:53
7390,hibiscadelphus,N,Hibiscadelphus,spp.,,,Hibiscadelphus spp.,HIBIS,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48302,,0.48302,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:53
7494,nettlespurge,N,Jatropha,spp.,,,Jatropha spp.,JATRO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.26,,0.26,,,,,,15.32,26.0,,,,,,,0.484,1.76,2021-09-03 22:38:52,2025-04-29 15:04:54
7659,mango,Y,Mangifera,spp.,,,Mangifera spp.,MANGI,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.5166,26.0,0.5166,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.76,2021-09-03 22:38:52,2025-04-25 12:21:27
7900,sweetgale,N,Myrica,spp.,,,Myrica spp.,MYRIC,54.0,54.0,,54.0,3.0,37.0,221.0,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:52,2025-04-29 15:04:54
7961,nestegis,N,Nestegis,spp.,,,Nestegis spp.,NESTE,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.66286,,0.66286,,,,,,15.32,26.0,,,,,,,0.47,1.76,2021-09-03 22:38:52,2025-04-29 15:04:55
8007,olive,Y,Olea,spp.,,,Olea spp.,OLEA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:52,2025-04-29 15:04:55
90,spruce spp.,N,Picea,spp.,,,Picea spp.,PICEA,6.0,18.0,,,2.0,1.0,220.0,5.0,0.60817,,S,N,0.36,23.0,0.44,23.0,59.2,23.0,80.6,23.0,12.56,31.0,1.0,0.84,0.71,0.45,0.45,0.521,0.48,1.6204794637,2021-09-03 22:38:52,
8180,Pimenta,N,Pimenta,spp.,,,Pimenta spp.,PIMEN,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.9,,0.9,,,,,,15.32,26.0,,,,,,,0.462,1.76,2021-09-03 22:38:52,2025-04-29 15:04:56
8238,cheesewood,N,Pittosporum,spp.,,,Pittosporum spp.,PITTO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.57,26.0,0.57,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.473,1.76,2021-09-03 22:38:52,2025-04-25 12:22:45
8294,Ponapea,N,Ponapea,spp.,,,Ponapea spp.,PONAP,54.0,54.0,,54.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.48,,0.48,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:56
8306,pouteria,N,Pouteria,spp.,,,Pouteria spp.,POUTE,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.737,26.0,0.737,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:52,2025-04-25 12:22:58
8678,mahogany,N,Swietenia,spp.,,,Swietenia spp.,SWIET,54.0,54.0,54.0,54.0,3.0,37.0,146.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
8775,tetraplasandra,N,Tetraplasandra,spp.,,,Tetraplasandra spp.,TETRA11,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.41,,0.41,,,,,,15.32,26.0,,,,,,,0.479,1.76,2021-09-03 22:38:52,2025-04-29 15:04:57
8905,Xylocarpus,N,Xylocarpus,spp.,,,Xylocarpus spp.,XYLOC2,54.0,54.0,,54.0,3.0,37.0,149.0,8.0,0.84031,,H,N,0.55655,,0.55655,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:52,2025-04-29 15:04:57
8915,xylosma,N,Xylosma,spp.,,,Xylosma spp.,XYLOS,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.593,,0.593,,,,,,15.32,26.0,,,,,,,0.472,1.76,2021-09-03 22:38:52,2025-04-29 15:04:58
6077,aleurites,N,Aleurites,spp.,,,Aleurites spp.,ALEUR,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.36851,,0.36851,,,,,,15.32,26.0,,,,,,,0.48,1.76,2021-09-03 22:38:52,2025-04-29 15:04:58
6178,meduu,N,Artocarpus,spp.,,,Artocarpus spp.,ARTOC,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.484,,0.484,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:58
6215,bamboo,N,Bambusa,spp.,,,Bambusa spp.,BAMBU,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.5,26.0,0.5,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:52,2025-04-25 12:18:18
6316,nicker,N,Caesalpinia,spp.,,,Caesalpinia spp.,CAESA,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
6345,calophyllum,N,Calophyllum,spp.,,,Calophyllum spp.,CALOP,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.56826,,0.56826,,,,,,15.32,26.0,,,,,,,0.473,1.76,2021-09-03 22:38:52,2025-04-29 15:04:59
6398,scorpionbush,Y,Carmona,spp.,,,Carmona spp.,CARMO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:04:59
6470,sweetpotato cactus,N,Cereus,spp.,,,Cereus spp.,CEREU,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:52,2025-04-29 15:05:00
6478,jessamine,N,Cestrum,spp.,,,Cestrum spp.,CESTR,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:52,2025-04-29 15:05:00
7221,Garcinia,N,Garcinia,spp.,,,Garcinia spp.,GARCI,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.72864,26.0,0.72864,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:52,2025-04-25 12:20:32
7362,Heritiera,N,Heritiera,spp.,,,Heritiera spp.,HERIT2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.65,,0.65,,,,,,15.32,26.0,,,,,,,0.47,1.76,2021-09-03 22:38:52,2025-04-29 15:05:01
7367,Hernandia,N,Hernandia,spp.,,,Hernandia spp.,HERNA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.28,,0.28,,,,,,15.32,26.0,,,,,,,0.483,1.76,2021-09-03 22:38:52,2025-04-29 15:05:01
7376,toyon,Y,Heteromeles,spp.,,,Heteromeles spp.,HETER5,54.0,54.0,,54.0,3.0,37.0,210.0,8.0,0.84,,H,N,0.61,,0.61,,,,,,15.32,26.0,,,,,,,0.472,1.76,2021-09-03 22:38:52,2025-04-29 15:05:02
7566,leadtree,N,Leucaena,spp.,,,Leucaena spp.,LEUCA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.6,,0.6,,,,,,15.2,24.0,,,,,,,0.472,1.76,2021-09-03 22:38:52,2025-04-29 15:05:02
7576,privet,N,Ligustrum,spp.,,,Ligustrum spp.,LIGUS2,54.0,54.0,,54.0,3.0,37.0,146.0,8.0,0.84031,,H,N,0.56826,,0.56826,,,,,,15.16,25.0,,,,,,,0.473,1.76,2021-09-03 22:38:52,2025-04-29 15:05:02
650,magnolia spp.,N,Magnolia,spp.,,,Magnolia spp.,MAGNO,41.0,47.0,54.0,,3.0,33.0,151.0,8.0,0.79248,,H,N,0.43,23.0,0.44,23.0,91.75,23.0,92.75,23.0,15.0,21.0,1.0,0.78,0.45,0.42,0.42,0.491,0.478,1.9188306452,2021-09-03 22:38:52,
7671,Manilkara,N,Manilkara,spp.,,,Manilkara spp.,MANIL,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.87,,0.87,,,,,,15.32,26.0,,,,,,,0.463,1.76,2021-09-03 22:38:52,2025-04-29 15:05:03
7800,Metroxylon,N,Metroxylon,spp.,,,Metroxylon spp.,METRO2,54.0,54.0,,53.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.48,,0.48,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:03
7852,morinda,N,Morinda,spp.,,,Morinda spp.,MORIN,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.49,26.0,0.49,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:52,2025-04-25 12:21:52
7876,meia,N,Musa,spp.,,,Musa spp.,MUSA2,53.0,53.0,53.0,53.0,3.0,37.0,,8.0,0.84031,,H,N,0.5,26.0,0.5,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:52,
8024,Osmoxylon,N,Osmoxylon,spp.,,,Osmoxylon spp.,OSMOX,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.37,26.0,0.37,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.48,1.76,2021-09-03 22:38:52,2025-04-25 12:22:17
8112,paloverde,N,Parkinsonia,spp.,,,Parkinsonia spp.,PARKI2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.602,,0.602,,,,,,15.32,26.0,,,,,,,0.472,1.76,2021-09-03 22:38:52,2025-04-29 15:05:04
8247,Planchonella,N,Planchonella,spp.,,,Planchonella spp.,PLANC,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.68705,,0.68705,,,,,,15.32,26.0,,,,,,,0.469,1.76,2021-09-03 22:38:52,2025-04-29 15:05:04
8272,Plumeria,N,Plumeria,spp.,,,Plumeria spp.,PLUME,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:04
8418,Ptychosperma,N,Ptychosperma,spp.,,,Ptychosperma spp.,PTYCH4,54.0,54.0,,53.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.48,,0.48,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:05
8468,sumac,N,Rhus,spp.,,,Rhus spp.,RHUS,54.0,54.0,,54.0,3.0,37.0,221.0,8.0,0.84,,H,N,0.46666,,0.46666,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:52,2025-04-29 15:05:05
8622,bullwood,Y,Sloanea,spp.,,,Sloanea spp.,SLOAN,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
8657,false spiraea,N,Sorbaria,spp.,,,Sorbaria spp.,SORBA,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.465,1.76,2021-09-03 22:38:52,2025-04-29 15:05:06
8653,Spondias,N,Spondias,spp.,,,Spondias spp.,SPOND,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.35,,0.35,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:52,2025-04-29 15:05:06
8823,touchardia,N,Touchardia,spp.,,,Touchardia spp.,TOUCH,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.34,,0.34,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:52,2025-04-29 15:05:06
10,fir spp.,N,Abies,spp.,,,Abies spp.,ABIES,6.0,12.0,,,2.0,1.0,220.0,3.0,0.60817,,S,N,0.36,23.0,0.49,23.0,84.0,23.0,62.43,23.0,11.76,21.0,1.0,0.84,0.71,0.45,0.45,0.521,0.48,1.8102375898,2021-09-03 22:38:52,
6166,marlberry,N,Ardisia,spp.,,,Ardisia spp.,ARDIS,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.62,,0.62,,,,,,15.32,26.0,,,,,,,0.471,1.76,2021-09-03 22:38:52,2025-04-29 15:05:07
6592,claoxylon,N,Claoxylon,spp.,,,Claoxylon spp.,CLAOX,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.35,,0.35,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:52,2025-04-29 15:05:07
6745,cordyline,N,Cordyline,spp.,,,Cordyline spp.,CORDY2,54.0,54.0,,53.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:08
510,eucalyptus spp.,N,Eucalyptus,spp.,,,Eucalyptus spp.,EUCAL,42.0,47.0,54.0,54.0,4.0,26.0,148.0,8.0,0.93185,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
7143,Fagraea,N,Fagraea,spp.,,,Fagraea spp.,FAGRA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.74,26.0,0.74,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:52,2025-04-25 12:20:19
7193,bushweed,N,Flueggea,spp.,,,Flueggea spp.,FLUEG,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48216,,0.48216,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:08
7227,gardenia,N,Gardenia,spp.,,,Gardenia spp.,GARDE,54.0,54.0,,54.0,3.0,37.0,221.0,8.0,0.84,,H,N,0.66297,,0.66297,,,,,,15.32,26.0,,,,,,,0.47,1.76,2021-09-03 22:38:52,2025-04-29 15:05:09
7411,rosemallow,N,Hibiscus,spp.,,,Hibiscus spp.,HIBIS2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.4262,26.0,0.4262,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.478,1.76,2021-09-03 22:38:52,2025-04-25 12:20:59
7467,inga,N,Inga,spp.,,,Inga spp.,INGA,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
7604,lunania,N,Lunania,spp.,,,Lunania spp.,LUNAN,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
660,apple spp.,N,Malus,spp.,,,Malus spp.,MALUS,43.0,47.0,,,4.0,37.0,221.0,8.0,0.84031,,H,N,0.61,9.0,0.5,22.0,78.0,1.0,69.88,22.0,15.0,21.0,1.0,0.78,0.45,0.42,0.42,0.491,0.472,1.7711094891,2021-09-03 22:38:52,
7767,melochia,N,Melochia,spp.,,,Melochia spp.,MELOC,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.32,26.0,0.32,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.482,1.76,2021-09-03 22:38:52,2025-04-25 12:21:42
7986,yellowwood,Y,Ochrosia,spp.,,,Ochrosia spp.,OCHRO2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,,0.46,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:52,2025-04-29 15:05:09
100,pine spp.,N,Pinus,spp.,,,Pinus spp.,PINUS,9.0,24.0,51.0,52.0,1.0,20.0,220.0,4.0,0.63086,,S,N,0.43,23.0,0.4,23.0,76.13,23.0,68.38,23.0,16.13,21.0,1.0,0.84,0.71,0.45,0.45,0.521,0.478,1.7511885788,2021-09-03 22:38:52,
8215,catchbirdtree,N,Pisonia,spp.,,,Pisonia spp.,PISON,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.30135,,0.30135,,,,,,15.32,26.0,,,,,,,0.482,1.76,2021-09-03 22:38:52,2025-04-29 15:05:09
8337,pritchardia,N,Pritchardia,spp.,,,Pritchardia spp.,PRITC,54.0,54.0,,53.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.48,26.0,0.48,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:52,2025-04-25 12:23:06
760,Prunus,N,Prunus,spp.,,,Prunus spp.,PRUNU,43.0,47.0,54.0,,4.0,37.0,221.0,8.0,0.84031,,H,N,0.47,23.0,0.63,23.0,53.0,23.0,91.0,23.0,9.19,21.0,1.0,0.78,0.45,0.42,0.42,0.491,0.477,1.5716764255,2021-09-03 22:38:52,
8510,raintree,Y,Sambucus,spp.,,,Sambucus spp.,SAMBU,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.429,,0.429,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:52,2025-04-29 15:05:10
8804,glorytree,N,Tibouchina,spp.,,,Tibouchina spp.,TIBOU,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.61,,0.61,,,,,,15.32,26.0,,,,,,,0.472,1.76,2021-09-03 22:38:52,2025-04-29 15:05:11
8811,redcedar,N,Toona,spp.,,,Toona spp.,TOONA,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:52,
8870,vernicia,N,Vernicia,spp.,,,Vernicia spp.,VERNI,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48216,,0.48216,,,,,,15.2,24.0,,,,,,,0.476,1.76,2021-09-03 22:38:52,2025-04-29 15:05:11
6189,Astronidium,N,Astronidium,spp.,,,Astronidium spp.,ASTRO4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.68,,0.68,,,,,,15.32,26.0,,,,,,,0.469,1.76,2021-09-03 22:38:52,2025-04-29 15:05:12
6223,Barringtonia,N,Barringtonia,spp.,,,Barringtonia spp.,BARRI,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46925,,0.46925,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:52,2025-04-29 15:05:12
6239,bixa,N,Bixa,spp.,,,Bixa spp.,BIXA,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84031,,H,N,0.32,,0.32,,,,,,15.32,26.0,,,,,,,0.482,1.76,2021-09-03 22:38:52,2025-04-29 15:05:12
